target_location,target_name,BOOK,latitude,longitude,target_code,DAY,MONTH,YEAR,TIME OF ATTACK,AIR FORCE,TOTAL_AIRCRAFT,AVG_ALTITUDE,TOTAL_HE_BOMBS,TOTAL_HE_TONS,TOTAL_INCENDIARY_BOMBS,TOTAL_INCENDIARY_TONS,TOTAL_FRAG_BOMBS,TOTAL_FRAG_TONS,TOTAL_TONS,NUM_ATTACKS
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,03-04,7.0,3.0,2300.0,R,2.0,280.0,3.0,2.0,648.0,1.92,0.0,0.0,3.92,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,08-09,7.0,3.0,141.0,R,2.0,280.0,3.0,3.0,648.0,1.92,0.0,0.0,4.92,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,13-14,7.0,3.0,141.0,R,2053.0,223.0,601.0,368.375,17250.727272727272,612.18,0.0,0.0,980.555,10
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,15-21,7.0,3.0,1530.0,R,352.0,290.0,3.0,1.5,80.0,1.2,0.0,0.0,2.7,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,22,8.0,3.0,1230.0,R,1.0,305.0,1.0,0.15,0.0,0.0,0.0,0.0,0.15,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,22-22,8.0,3.0,600.0,R,2.0,303.0,8.0,2.25,0.0,0.0,0.0,0.0,2.25,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,22-27,9.0,3.0,2207.0,R,1.0,310.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,23-24,9.0,3.0,2130.0,R,12.0,280.0,24.0,5.9,0.0,0.0,0.0,0.0,5.9,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,26-27,9.0,3.0,2207.0,R,3.0,310.0,3.0,0.375,0.0,0.0,0.0,0.0,0.375,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,27,9.0,3.0,2119.0,R,3.0,310.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,27-28,9.0,3.0,2119.0,R,3.0,310.0,3.0,0.45,0.0,0.0,0.0,0.0,0.45,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,03-04,10.0,3.0,2100.0,R,7.0,300.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,04-05,10.0,3.0,2027.0,R,3.0,260.0,4.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.8999999999999999,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,07-08,10.0,3.0,2200.0,R,8.0,300.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,17-18,10.0,3.0,2000.0,R,6.0,300.0,12.0,2.45,0.0,0.0,0.0,0.0,2.45,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,03-04,11.0,3.0,1200.0,R,2.0,312.5,5.0,1.55,0.0,0.0,0.0,0.0,1.55,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,04-05,11.0,3.0,1939.0,R,4.0,320.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,18-19,11.0,3.0,2227.0,R,6.0,280.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,20-22,11.0,3.0,600.0,R,6.0,300.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,3-4,11.0,3.0,1400.0,R,1.0,300.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,23-24,12.0,3.0,206.0,R,8.0,290.0,23.0,6.0,0.0,0.0,0.0,0.0,6.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,25,12.0,3.0,600.0,R,8.0,290.0,15.0,6.0,0.0,0.0,0.0,0.0,6.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,08-09,1.0,4.0,1800.0,R,6.0,282.5,24.0,6.0,0.0,0.0,0.0,0.0,6.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,10,1.0,4.0,1800.0,R,6.0,279.0,20.0,6.0,0.0,0.0,0.0,0.0,6.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,13-14,1.0,4.0,412.0,R,6.0,278.0,8.0,2.3,0.0,0.0,0.0,0.0,2.3,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,23-24,1.0,4.0,1430.0,R,3.0,272.5,12.0,3.0,0.0,0.0,0.0,0.0,3.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,25-26,1.0,4.0,900.0,R,14.0,287.5,56.0,14.0,0.0,0.0,0.0,0.0,14.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,25.0,1.0,4.0,1954.0,8.0,1.0,280.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,27-28,1.0,4.0,1200.0,R,11.0,304.5,33.0,8.0,0.0,0.0,0.0,0.0,8.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,01-02,2.0,4.0,1800.0,R,2.0,288.5,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,02-03,2.0,4.0,1200.0,R,1.0,290.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,04-05,2.0,4.0,900.0,R,2.0,272.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,07-08,2.0,4.0,1500.0,R,2.0,271.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,09-10,2.0,4.0,328.0,R,1.0,280.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,10-11,2.0,4.0,510.0,R,3.0,297.5,12.0,3.0,0.0,0.0,0.0,0.0,3.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,11,2.0,4.0,1700.0,R,3.0,285.0,6.0,1.8,0.0,0.0,0.0,0.0,1.8,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,11-12,2.0,4.0,1200.0,R,4.0,277.5,16.0,4.0,0.0,0.0,0.0,0.0,4.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,12,2.0,4.0,600.0,R,4.0,250.0,13.333333333333334,4.0,0.0,0.0,0.0,0.0,4.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,12-13,2.0,4.0,900.0,R,1.0,240.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,15-16,2.0,4.0,600.0,R,3.0,227.5,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,19-20,2.0,4.0,509.0,R,3.0,300.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,2,2.0,4.0,1430.0,R,3.0,320.0,3.0,0.9,1.0,0.125,0.0,0.0,1.025,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,22-23,2.0,4.0,2344.0,R,2.0,280.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,24-25,2.0,4.0,1300.0,R,4.0,295.0,21.0,6.1,1.0,0.125,0.0,0.0,6.225,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,25-26,2.0,4.0,2320.0,R,3.0,310.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,02-03,3.0,4.0,2201.0,R,2.0,270.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,03-04,3.0,4.0,1157.0,R,2.0,274.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,04-05,3.0,4.0,1300.0,R,5.0,276.5,4.0,3.0,0.0,0.0,0.0,0.0,3.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,05-06,3.0,4.0,2205.0,R,10.0,280.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,07-08,3.0,4.0,2201.0,R,4.0,270.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,11-12,3.0,4.0,1430.0,R,12.0,284.0,63.0,12.0,0.0,0.0,0.0,0.0,12.0,3
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,12-13,3.0,4.0,1200.0,R,11.0,282.0,44.0,11.0,0.0,0.0,0.0,0.0,11.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,13,3.0,4.0,442.0,R,22.0,90.0,6.0,2.0,2.0,0.25,0.0,0.0,2.25,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,13-14,3.0,4.0,1730.0,R,25.0,280.0,9.0,2.25,0.0,0.0,0.0,0.0,2.25,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,17-18,3.0,4.0,2146.0,R,1.0,280.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,18-19,3.0,4.0,1430.0,R,7.0,280.0,28.0,7.0,0.0,0.0,0.0,0.0,7.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,19-20,3.0,4.0,1230.0,R,3.0,280.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,20-21,3.0,4.0,600.0,R,4.0,280.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,21-22,3.0,4.0,2056.0,R,5.0,280.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,26-27,3.0,4.0,2146.0,R,4.0,280.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,29,3.0,4.0,59.0,R,4.0,280.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,30-31,3.0,4.0,2354.0,R,5.0,290.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,01-02,4.0,4.0,1800.0,R,7.0,280.0,28.0,7.0,0.0,0.0,0.0,0.0,7.0,2
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,03,4.0,4.0,1500.0,R,7.0,285.0,18.0,7.0,0.0,0.0,0.0,0.0,7.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,04-05,4.0,4.0,2256.0,R,5.0,290.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,06-07,4.0,4.0,2259.0,R,2.0,300.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,10-11,4.0,4.0,1800.0,R,2.0,310.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,21,4.0,4.0,1800.0,R,2.0,315.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,22,4.0,4.0,600.0,R,1.0,320.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,24-25,7.0,4.0,45.0,R,1.0,325.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,27-28,7.0,4.0,400.0,R,1.0,330.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,547N,605E,46002,27.0,8.0,4.0,1047.0,8.0,16.0,256.0,4.0,1.0,150.0,38.0,0.0,0.0,39.0,1
AACHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,,,46002,30,8.0,4.0,400.0,R,1.0,340.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,20-21,4.0,0.0,,R,9.0,,10.0,1.5,0.0,0.0,0.0,0.0,1.5,2
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,21-22,4.0,0.0,,R,12.0,,48.0,6.0,180.0,0.36,0.0,0.0,6.359999999999999,2
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,22-23,4.0,0.0,,R,6.0,,22.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,23,4.0,0.0,,R,6.0,,24.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,23-24,4.0,0.0,,R,6.0,,24.0,3.0,0.0,0.0,0.0,0.0,3.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,25-30,4.0,0.0,,R,5.0,,6.0,0.9,0.0,0.0,0.0,0.0,0.9,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,30,4.0,0.0,,R,5.0,,6.666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,01-02,5.0,0.0,,R,5.0,,30.0,4.0,0.0,0.0,0.0,0.0,4.0,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,22,4.0,5.0,,R,5.0,,2.0,0.6,100.0,0.2,0.0,0.0,0.8,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,22-23,4.0,5.0,,R,1.0,,1.0,0.25,100.0,0.2,0.0,0.0,0.45,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,25,4.0,5.0,,R,36.0,,12.0,3.6,0.0,0.0,0.0,0.0,3.6,1
AALBORG,AIRDROME,BOOK_10_AIRFIELDS__PART_1,5703N,955E,6002 780,26,4.0,5.0,,R,5.0,,5.0,1.5,0.0,0.0,0.0,0.0,1.5,1
AALEN,RR LINES,BOOK_11_TRANSPORTATION__PART_3,4850N,1005E,46003 630,22.0,2.0,5.0,1321.0,8.0,22.0,119.0,268.0,67.0,0.0,0.0,0.0,0.0,67.0,2
AALEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4850N,1005E,46003 10,,2.0,5.0,1315.0,8.0,8.0,230.0,96.0,24.0,0.0,0.0,0.0,0.0,24.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,22,8.0,0.0,,R,1.0,,2.0,0.25,0.0,0.0,0.0,0.0,0.25,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,22-23,8.0,0.0,,R,2.0,,812.0,101.5,0.0,0.0,0.0,0.0,101.5,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,23,8.0,0.0,,R,14.0,,12.0,1.8,120.0,0.24,0.0,0.0,2.04,3
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,23-24,8.0,0.0,,R,3.0,,17.0,2.125,0.0,0.0,0.0,0.0,2.125,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,24-25,8.0,0.0,,R,2.0,,6.666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,26-27,8.0,0.0,,R,1.0,,2.0,0.3,60.0,0.12,0.0,0.0,0.42,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,28,8.0,0.0,,R,1.0,,6.0,0.9,0.0,0.0,0.0,0.0,0.9,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,29,8.0,0.0,,R,24.0,,35.0,4.35,220.0,0.44,0.0,0.0,4.79,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,03-04,9.0,0.0,,R,2.0,,6.666666666666667,1.0,240.0,0.48,0.0,0.0,1.48,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,04-05,9.0,0.0,,R,4.0,,10.666666666666668,1.6,0.0,0.0,0.0,0.0,1.6,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,05,9.0,0.0,,R,2.0,,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,06-07,9.0,0.0,,R,4.0,,12.0,1.6,120.0,0.24,0.0,0.0,1.8399999999999999,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,15,9.0,0.0,,R,2.0,,2.0,0.3,0.0,0.0,0.0,0.0,0.3,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,15-16,11.0,0.0,900.0,R,1.0,100.0,12.0,1.5,0.0,0.0,0.0,0.0,1.5,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,06-07,12.0,0.0,915.0,R,2.0,110.5,22.0,2.5,0.0,0.0,0.0,0.0,2.5,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,19-22,12.0,0.0,918.0,R,1.0,112.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,23-24,12.0,0.0,930.0,R,1.0,113.0,4.0,1.0,120.0,0.24,0.0,0.0,1.24,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,24,12.0,0.0,1000.0,R,1.0,114.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,6,12.0,0.0,910.0,R,1.0,105.0,11.0,1.375,0.0,0.0,0.0,0.0,1.375,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,31,7.0,1.0,922.0,8,22.0,115.0,875.6666666666666,110.0,0.0,0.0,0.0,0.0,110.0,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,1,8.0,1.0,,R,4.0,,30.666666666666668,4.6,0.0,0.0,0.0,0.0,4.6,2
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,17-18,8.0,1.0,,R,1.0,,12.0,1.5,0.0,0.0,0.0,0.0,1.5,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,2,8.0,1.0,,R,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,22-23,8.0,1.0,1030.0,R,1.0,115.0,2.0,0.3,0.0,0.0,0.0,0.0,0.3,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,06-07,12.0,1.0,1100.0,R,1.0,115.0,2.0,0.25,0.0,0.0,0.0,0.0,0.25,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,31,7.0,3.0,930.0,8,20.0,115.0,72.0,9.0,0.0,0.0,0.0,0.0,9.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,16,8.0,3.0,911.0,8,64.0,200.0,1297.0,64.0,0.0,0.0,0.0,0.0,64.0,3
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,20,3.0,4.0,720.0,8,1.0,205.0,0.0,0.0,52.0,2.0,0.0,0.0,2.0,1
ABBEVILLE,AIRDROME,BOOK_10_AIRFIELDS__PART_1,560N,151E,42006,08,7.0,4.0,720.0,8,12.0,233.0,210.0,26.0,0.0,0.0,0.0,0.0,26.0,1
ABTSGMUND,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4854N,1000E,46004,21.0,7.0,4.0,,8.0,1.0,,0.0,0.0,10.0,3.0,0.0,0.0,3.0,1
ACHEN,TUNNEL,BOOK_11_TRANSPORTATION__PART_3,5043N,556E,46002 620,24-25,5.0,0.0,,R,1.0,,2.0,0.25,0.0,0.0,0.0,0.0,0.25,1
ACHEN,TUNNEL,BOOK_11_TRANSPORTATION__PART_3,5043N,556E,46002 620,06-07,6.0,0.0,,R,4.0,,18.0,3.0,0.0,0.0,0.0,0.0,3.0,2
ACHERN,R R CENTER,BOOK_11_TRANSPORTATION__PART_3,4838N,804E,46005 630,7.0,7.0,1.0,500.0,8.0,104.0,210.0,946.0,118.5,312.0,31.192,0.0,0.0,149.692,7
ACHERN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,4838N,804E,46005 10,6.0,9.0,3.0,107.0,8.0,20.0,262.0,200.0,50.0,0.0,0.0,0.0,0.0,50.0,1
ACHERN CITY AREA,TABORT,BOOK_6_INDUSTRIAL__PART_2,4838N,804E,46005 20,27-28,5.0,3.0,,R,1.0,,1.0,2.0,999.0,2.0,0.0,0.0,4.0,1
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,,,42012,2.0,4.0,5.0,400.0,8.0,20.0,210.0,155.0,58.25,0.0,0.0,0.0,0.0,58.25,2
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,,,42012,3.0,4.0,5.0,1600.0,8.0,12.0,210.0,260.0,39.0,0.0,0.0,0.0,0.0,39.0,1
ACHIET,AIRFIELD,BOOK_10_AIRFIELDS__PART_1,,,42012,5.0,4.0,5.0,1200.0,8.0,40.0,210.0,326.0,203.75,0.0,0.0,0.0,0.0,203.75,2
ADENAU,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,,,94002 20,23-24,5.0,0.0,,R,1.0,,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1
AELTRE,LAIRDROME,BOOK_10_AIRFIELDS__PART_1,5105N,327E,393,21.0,6.0,4.0,,8.0,9.0,,358.0,18.0,0.0,0.0,0.0,0.0,18.0,1
AGENVILLE,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,,,93004 20,31.0,8.0,4.0,1514.0,R,15.0,,856.0,383.0,0.0,0.0,0.0,0.0,383.0,3
AGENVILLERS,NO BALL,BOOK_8_WEAPON,511N,154E,44258 850,20.0,12.0,3.0,1104.0,8.0,18.0,120.0,108.0,27.0,0.0,0.0,0.0,0.0,27.0,1
AGENVILLERS,NO BALL,BOOK_8_WEAPON,511N,154E,44258 850,21.0,12.0,3.0,1058.0,8.0,17.0,120.0,102.0,26.0,0.0,0.0,0.0,0.0,26.0,1
AHLEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,5146N,753E,46007,23.0,3.0,4.0,1103.0,8.0,58.0,194.0,395.0,99.0,816.0,28.0,0.0,0.0,127.0,2
AHLEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,5146N,753E,46007,24.0,3.0,4.0,600.0,8.0,58.0,194.0,215.0,62.5,816.0,28.0,0.0,0.0,90.5,2
